timestamp,player_win,duration_sec,player_hp,enemy_hp,player_shots,player_hits,enemy_shots,enemy_hits,feint_attempts,feint_hidden_count,feint_hidden_avg,plain_hidden_count,plain_hidden_avg,tactic_search,tactic_approach,tactic_assault,tactic_ambush,tactic_attack,tactic_feint,tactic_retreat,ai_type,opponent
2026-07-27 00:02:18,0,15.1,0,1,6,2,3,3,0,0,0.00,3,0.52,3.1,7.3,0.8,0.0,0.6,0.0,2.3,chaos,bot_camper
2026-07-27 00:02:21,0,17.2,0,3,11,0,6,3,2,1,1.90,8,0.75,4.2,0.0,0.0,4.9,2.3,2.6,3.1,pro_learned_v5,bot_rookie
2026-07-27 00:02:24,0,15.4,0,2,4,1,5,3,2,0,0.00,4,0.61,4.4,0.3,0.0,0.5,3.4,3.1,3.1,pro_optimized_v1,bot_camper
2026-07-27 00:02:28,0,22.9,0,3,9,0,5,3,1,1,0.26,9,1.38,2.9,0.0,2.3,4.4,1.6,1.3,10.4,pro,bot_rookie
2026-07-27 00:02:31,0,10.9,0,3,4,0,3,3,2,2,0.88,4,0.60,1.3,1.0,0.0,1.8,0.8,2.6,3.4,pro_optimized_v1,bot_rookie
2026-07-27 00:02:34,0,16.4,0,3,9,0,4,3,2,1,2.16,7,0.40,5.2,0.0,0.3,3.6,1.8,2.6,2.9,pro_optimized_v2,bot_rookie
2026-07-27 00:02:37,1,17.2,1,0,8,3,3,2,3,2,0.79,4,1.95,2.6,0.5,0.0,7.0,1.0,2.1,2.9,pro_learned_v5,bot_camper
2026-07-27 00:02:41,0,21.7,0,1,9,2,7,3,0,0,0.00,6,1.20,5.2,0.0,0.0,3.6,3.8,0.0,8.1,pro_learned_v4,bot_slippery
2026-07-27 00:02:44,0,19.7,0,2,8,1,7,3,1,1,0.78,5,0.73,10.1,0.0,0.5,1.6,2.6,1.3,3.1,pro_optimized_v2,bot_rookie
2026-07-27 00:02:47,0,13.7,0,1,3,2,3,3,1,1,1.50,2,2.13,3.6,0.0,1.6,1.8,0.7,1.3,3.6,chaos,bot_camper
2026-07-27 00:02:54,0,48.9,0,2,17,1,11,3,5,5,0.87,8,0.67,27.3,0.0,0.8,8.6,3.1,5.7,2.9,pro_optimized_v2,bot_rookie
2026-07-27 00:02:58,0,23.7,0,2,10,1,5,3,0,0,0.00,9,1.29,3.6,0.0,0.0,4.4,2.1,0.0,13.0,pro_optimized_v1_origin,bot_rusher
2026-07-27 00:03:03,0,33.3,0,1,16,2,9,3,1,1,2.36,8,2.09,2.3,0.8,1.3,4.4,5.3,1.3,16.9,pro,bot_slippery
2026-07-27 00:03:07,1,20.7,1,0,9,3,8,2,2,0,0.00,7,1.00,6.0,0.0,0.3,2.3,3.4,1.5,6.2,pro_optimized_v2,bot_standard
2026-07-27 00:03:11,0,20.4,0,1,6,2,6,3,3,1,1.08,2,1.80,8.3,0.0,1.0,1.8,1.7,2.9,3.6,chaos,bot_rookie
2026-07-27 00:03:14,0,14.5,0,1,8,2,6,3,2,1,0.40,3,0.51,3.1,0.0,0.0,0.3,3.1,4.2,2.9,chaos,bot_rusher
2026-07-27 00:03:17,0,21.5,0,1,6,2,7,3,0,0,0.00,9,0.77,4.7,0.0,0.3,2.6,2.6,0.0,10.4,pro_learned_v4,bot_camper
2026-07-27 00:03:20,0,15.0,0,3,4,0,4,3,1,2,0.78,3,0.87,6.2,0.0,0.5,2.3,1.0,1.3,3.6,pro_optimized_v2,bot_camper
2026-07-27 00:03:23,1,11.6,1,0,7,3,4,2,1,1,1.30,2,1.47,2.6,1.8,0.0,0.3,1.5,1.3,3.1,pro_optimized_v1,bot_rusher
2026-07-27 00:03:25,0,10.3,0,2,4,1,7,3,0,0,0.00,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,base,bot_standard
2026-07-27 00:03:27,0,8.7,0,2,4,1,3,3,0,0,0.00,4,0.66,1.6,0.0,0.0,2.5,1.0,0.0,3.1,pro_optimized_v1_origin,bot_camper
2026-07-27 00:03:30,0,13.3,0,2,7,1,5,3,0,0,0.00,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,base,bot_slippery
2026-07-27 00:03:32,0,10.6,0,3,3,0,7,3,0,0,0.00,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,base,bot_rookie
2026-07-27 00:03:35,0,9.2,0,3,3,0,4,3,1,0,0.00,3,0.87,3.1,0.3,0.0,0.5,0.9,1.3,3.1,pro_optimized_v3,bot_rusher
2026-07-27 00:03:42,0,51.4,0,2,7,1,6,3,2,2,0.67,3,6.91,35.9,0.0,1.6,3.9,3.0,4.2,2.3,chaos,bot_standard
2026-07-27 00:03:45,0,13.9,0,2,7,1,6,3,1,1,2.26,2,1.51,4.2,0.0,0.8,1.6,2.5,1.3,3.1,pro_optimized_v2,bot_slippery
2026-07-27 00:03:48,1,13.4,1,0,7,3,11,2,0,0,0.00,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,base,bot_rusher
2026-07-27 00:03:50,0,11.3,0,3,3,0,6,3,0,0,0.00,3,0.77,3.6,0.3,0.0,0.3,3.3,0.0,3.9,pro_learned_v4,bot_rusher
2026-07-27 00:03:55,0,31.7,0,1,15,2,8,3,3,4,0.98,9,0.95,10.9,0.0,0.5,9.4,3.4,3.9,2.6,pro_optimized_v2,bot_camper
2026-07-27 00:03:59,0,17.9,0,2,4,1,3,3,1,0,0.00,3,0.99,10.9,0.0,0.0,2.1,1.0,1.3,2.1,pro_optimized_v1,bot_rookie
2026-07-27 00:04:02,0,16.9,0,3,4,0,3,3,0,0,0.00,4,0.64,11.7,0.0,0.3,1.1,0.8,0.0,3.1,pro_learned_v4,bot_standard
2026-07-27 00:04:04,0,12.4,0,2,3,1,5,3,0,0,0.00,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,base,bot_camper
2026-07-27 00:04:07,0,13.0,0,2,4,1,4,3,0,0,0.00,6,0.70,5.7,0.0,0.0,2.6,1.1,0.0,3.1,pro_optimized_v2,bot_slippery
2026-07-27 00:04:10,0,11.5,0,2,10,1,5,3,1,1,0.28,7,0.59,3.9,0.0,0.0,1.8,1.3,1.3,3.1,pro_learned_v5,bot_camper
2026-07-27 00:04:12,0,10.7,0,3,4,0,3,3,0,0,0.00,3,1.71,1.8,1.3,0.0,3.4,1.4,0.0,2.9,pro_optimized_v1_origin,bot_rookie
2026-07-27 00:04:14,1,9.9,2,0,3,3,3,1,1,1,0.94,1,1.66,4.4,0.0,0.0,1.0,0.9,1.3,1.3,pro_optimized_v3,bot_camper
2026-07-27 00:04:17,0,9.9,0,3,3,0,3,3,1,2,0.48,3,0.91,4.4,0.0,0.0,0.8,0.5,1.3,2.9,pro_optimized_v3,bot_rookie
2026-07-27 00:04:20,0,15.4,0,3,6,0,4,3,0,0,0.00,3,1.19,7.5,0.5,0.0,2.6,1.6,0.0,3.1,pro_optimized_v1_origin,bot_rusher
2026-07-27 00:04:22,0,8.6,0,3,4,0,4,3,1,1,0.80,2,0.90,2.9,0.0,0.0,0.3,1.4,1.3,2.9,pro_optimized_v3,bot_rusher
2026-07-27 00:04:25,0,16.3,0,1,7,2,7,3,1,1,0.82,3,1.09,2.6,1.8,0.0,2.9,3.1,1.8,3.1,pro_optimized_v1_origin,bot_rookie
2026-07-27 00:04:28,0,20.0,0,2,4,1,4,3,1,0,0.00,4,1.41,10.7,0.0,0.0,3.4,1.0,1.3,3.1,pro_learned_v5,bot_standard
2026-07-27 00:04:32,0,18.1,0,2,4,1,3,3,2,1,0.62,6,0.69,8.1,0.0,0.0,1.8,0.7,2.6,4.4,pro_optimized_v3,bot_slippery
2026-07-27 00:04:35,0,15.3,0,2,7,1,4,3,0,0,0.00,2,2.30,7.0,0.0,0.0,2.3,1.6,0.0,4.2,pro_optimized_v1_origin,bot_standard
2026-07-27 00:04:39,0,27.9,0,2,10,1,6,3,2,2,1.16,5,1.78,12.0,0.8,0.8,6.2,2.2,2.6,2.9,pro_optimized_v1,bot_camper
2026-07-27 00:04:42,0,14.5,0,3,6,0,4,3,1,2,0.63,3,1.03,2.3,1.3,2.1,0.8,1.6,2.3,4.1,pro_optimized_v1,bot_camper
2026-07-27 00:04:45,0,14.2,0,1,7,2,13,3,0,0,0.00,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,base,bot_slippery
2026-07-27 00:04:51,0,40.6,0,2,21,1,11,3,2,1,1.00,15,1.23,4.7,0.3,2.1,4.7,5.3,2.6,20.5,pro,bot_rookie
2026-07-27 00:04:56,0,31.2,0,1,10,2,10,3,3,1,1.66,5,1.54,11.0,0.0,0.0,8.6,3.6,3.9,3.1,pro_optimized_v2,bot_slippery
2026-07-27 00:05:00,0,21.1,0,3,4,0,6,3,1,1,1.60,2,1.61,13.5,0.0,0.5,0.8,1.8,1.3,3.1,pro_optimized_v2,bot_standard
2026-07-27 00:05:02,0,12.4,0,2,2,1,4,3,2,2,0.95,1,0.38,6.2,0.0,0.0,0.0,1.8,1.6,2.3,pro_optimized_v3,bot_camper
2026-07-27 00:05:06,0,16.7,0,2,8,1,4,3,1,2,0.38,3,2.05,3.9,0.3,1.0,1.8,1.2,1.3,6.8,pro,bot_slippery
2026-07-27 00:05:09,0,15.0,0,2,6,1,6,3,2,3,1.71,4,0.46,4.2,1.0,0.0,1.8,1.8,2.6,3.1,pro_learned_v5,bot_standard
2026-07-27 00:05:11,0,11.8,0,3,4,0,4,3,0,0,0.00,3,1.43,2.3,2.3,0.0,1.8,1.6,0.0,3.6,pro_optimized_v1_origin,bot_rookie
2026-07-27 00:05:14,1,15.5,1,0,8,3,2,2,2,1,0.22,3,1.05,6.5,0.0,0.0,1.7,0.5,2.6,3.1,pro_optimized_v3,bot_rusher
2026-07-27 00:05:17,0,16.5,0,2,10,1,9,3,1,1,1.40,7,0.72,5.9,0.0,0.0,3.1,2.6,1.3,3.1,pro_learned_v5,bot_camper
2026-07-27 00:05:20,0,12.1,0,2,6,1,4,3,1,0,0.00,5,0.32,4.7,0.0,0.0,0.3,1.5,1.3,3.9,pro_optimized_v2,bot_rusher
2026-07-27 00:05:23,0,15.6,0,3,5,0,4,3,0,0,0.00,5,1.69,3.4,0.0,0.0,8.3,1.0,0.0,2.9,pro_optimized_v1_origin,bot_rookie
2026-07-27 00:05:27,0,28.1,0,1,10,2,5,3,0,0,0.00,4,4.14,9.9,0.0,2.6,5.5,2.4,0.0,6.8,pro,bot_standard
2026-07-27 00:05:30,0,14.5,0,2,4,1,12,3,0,0,0.00,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,base,bot_rookie
2026-07-27 00:05:35,0,31.2,0,2,20,1,10,3,5,4,1.17,5,1.11,11.2,0.0,0.5,5.8,3.9,6.5,2.9,pro_optimized_v2,bot_standard
2026-07-27 00:05:40,1,25.4,1,0,9,3,9,2,2,1,1.10,11,0.90,1.6,0.3,0.3,3.9,3.4,2.6,12.5,pro_optimized_v1,bot_camper
2026-07-27 00:05:42,1,10.3,1,0,6,3,5,2,1,0,0.00,2,1.45,0.5,0.3,0.0,2.3,2.3,1.3,2.6,pro_optimized_v1_origin,bot_rusher
2026-07-27 00:05:44,0,11.6,0,2,1,1,3,3,1,0,0.00,3,1.05,4.4,0.3,0.0,0.8,1.0,1.3,3.4,chaos,bot_standard
2026-07-27 00:05:49,1,28.1,1,0,12,3,7,2,2,2,1.53,11,0.91,3.1,0.0,0.0,2.1,3.1,2.9,15.9,pro_optimized_v1,bot_slippery
2026-07-27 00:05:52,1,16.8,3,0,11,3,6,0,1,0,0.00,2,1.17,3.6,3.1,0.3,3.4,2.8,2.6,0.0,pro_optimized_v1,bot_slippery
2026-07-27 00:05:55,0,14.4,0,3,5,0,4,3,1,1,0.72,7,0.34,8.1,0.0,0.0,0.8,1.1,1.3,3.1,pro_optimized_v3,bot_standard
2026-07-27 00:05:58,0,13.4,0,2,9,1,6,3,0,0,0.00,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,base,bot_standard
2026-07-27 00:06:01,0,13.6,0,1,5,2,6,3,1,0,0.00,4,0.47,3.6,0.0,0.0,1.3,3.0,1.6,3.1,pro_learned_v4,bot_rusher
2026-07-27 00:06:04,0,17.8,0,2,4,1,4,3,0,0,0.00,6,0.49,10.1,0.0,0.0,2.6,1.2,0.0,3.4,pro_optimized_v1_origin,bot_camper
2026-07-27 00:06:06,1,12.2,1,0,3,3,2,2,0,0,0.00,4,0.74,4.7,0.3,0.0,1.6,0.5,0.0,4.2,pro_optimized_v1_origin,bot_rusher
2026-07-27 00:06:10,0,19.0,0,1,14,2,9,3,2,3,0.75,3,0.80,7.3,0.0,0.0,2.1,2.9,2.6,3.1,pro_learned_v5,bot_slippery
2026-07-27 00:06:14,0,28.0,0,1,16,2,10,3,3,5,2.32,7,0.63,5.7,0.0,0.0,4.7,3.4,3.9,9.4,pro_optimized_v3,bot_standard
2026-07-27 00:06:17,0,14.5,0,1,4,2,5,3,1,1,1.84,2,0.34,7.5,0.0,0.0,1.0,1.2,1.3,2.9,pro_optimized_v3,bot_rusher
2026-07-27 00:06:20,1,13.7,1,0,9,3,5,2,0,0,0.00,5,0.84,2.6,0.5,0.0,0.8,2.5,0.0,6.2,pro_learned_v4,bot_rusher
2026-07-27 00:06:22,0,8.5,0,3,2,0,3,3,1,1,2.68,2,0.56,1.8,0.0,1.0,0.3,1.0,1.3,3.1,pro_optimized_v2,bot_rusher
2026-07-27 00:06:25,0,9.6,0,3,7,0,4,3,0,0,0.00,2,1.25,0.5,1.0,0.0,3.4,1.8,0.0,2.9,pro_optimized_v1_origin,bot_slippery
2026-07-27 00:06:29,0,27.7,0,2,15,1,9,3,3,3,1.38,4,0.73,13.3,0.0,0.0,3.6,3.3,3.9,3.1,pro_optimized_v3,bot_camper
2026-07-27 00:06:31,0,8.1,0,1,5,2,4,3,1,5,0.68,0,0.00,1.0,1.0,0.0,0.3,1.2,1.0,2.6,pro_learned_v4,bot_rusher
2026-07-27 00:06:34,0,14.6,0,1,8,2,8,3,0,0,0.00,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,base,bot_slippery
2026-07-27 00:06:37,0,12.8,0,2,1,1,3,3,1,2,0.79,4,0.45,5.1,0.0,0.0,2.1,0.8,1.3,3.1,pro_optimized_v3,bot_camper
2026-07-27 00:06:41,0,23.9,0,1,10,2,7,3,2,1,1.70,3,2.12,9.1,0.0,0.0,3.4,3.1,2.6,4.7,chaos,bot_rookie
2026-07-27 00:06:44,0,16.1,0,3,8,0,4,3,3,2,0.96,3,0.99,5.5,0.0,0.0,3.9,1.0,2.6,3.1,pro_optimized_v2,bot_rookie
2026-07-27 00:06:49,1,28.0,1,0,10,3,5,2,3,2,4.73,4,0.73,11.7,0.0,0.3,8.1,1.5,3.9,1.6,pro_optimized_v2,bot_rusher
2026-07-27 00:06:51,0,12.8,0,2,6,1,4,3,1,1,2.98,2,1.03,5.0,0.0,0.0,1.8,1.3,1.3,2.9,pro_learned_v5,bot_rookie
2026-07-27 00:06:55,0,16.5,0,3,6,0,5,3,2,2,0.89,5,0.66,6.5,0.0,1.3,1.6,1.5,2.6,3.1,pro_optimized_v2,bot_rookie
2026-07-27 00:07:01,0,41.0,0,1,19,2,13,3,3,3,1.65,5,2.46,7.3,0.0,1.3,5.5,8.1,4.2,13.8,pro,bot_rookie
2026-07-27 00:07:05,1,22.1,2,0,11,3,4,1,1,0,0.00,8,0.50,9.4,0.0,0.3,0.3,2.9,1.3,7.1,pro,bot_slippery
2026-07-27 00:07:07,0,14.6,0,2,3,1,4,3,0,0,0.00,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,base,bot_rookie
2026-07-27 00:07:11,0,23.4,0,2,5,1,4,3,1,1,1.70,7,1.26,4.4,2.1,2.1,0.8,1.0,1.3,11.2,chaos,bot_camper
2026-07-27 00:07:15,0,19.4,0,3,4,0,8,3,0,0,0.00,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,base,bot_standard
2026-07-27 00:07:17,0,11.0,0,1,5,2,4,3,0,0,0.00,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,base,bot_rusher
2026-07-27 00:07:21,0,16.3,0,3,3,0,4,3,2,2,1.30,4,0.57,8.3,0.0,0.0,1.0,1.3,2.6,3.1,pro_learned_v5,bot_camper
2026-07-27 00:07:24,1,19.5,1,0,9,3,7,2,3,2,1.47,3,0.95,5.2,0.0,0.0,3.1,3.2,3.9,3.1,pro_learned_v5,bot_rookie
2026-07-27 00:07:29,0,27.6,0,2,8,1,6,3,1,1,2.28,8,1.21,6.2,0.0,0.0,4.4,3.0,1.3,12.2,chaos,bot_rookie
2026-07-27 00:07:31,0,10.3,0,2,3,1,3,3,0,0,0.00,5,0.52,5.2,0.0,0.0,1.3,0.7,0.0,2.6,pro_learned_v4,bot_slippery
2026-07-27 00:07:34,0,14.2,0,1,6,2,12,3,0,0,0.00,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,base,bot_standard
2026-07-27 00:07:37,0,13.8,0,1,11,2,5,3,1,1,0.38,4,0.97,4.9,0.0,0.0,2.1,1.9,1.3,2.6,pro_optimized_v2,bot_rusher
2026-07-27 00:07:39,0,11.2,0,2,5,1,3,3,1,1,2.00,1,0.90,4.7,0.0,0.0,0.8,1.4,1.3,2.6,pro_optimized_v1,bot_slippery
2026-07-27 00:07:42,0,16.4,0,2,10,1,7,3,2,2,1.71,3,0.56,5.2,1.0,0.0,2.1,2.4,2.6,3.1,pro_optimized_v3,bot_standard
2026-07-27 00:07:45,0,11.5,0,2,7,1,8,3,0,0,0.00,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,base,bot_slippery
2026-07-27 00:07:47,1,10.9,2,0,10,3,8,1,0,0,0.00,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,base,bot_rusher
2026-07-27 00:07:50,0,12.7,0,2,4,1,3,3,2,1,2.34,3,0.70,6.0,0.0,0.0,1.0,0.7,1.8,3.1,pro_learned_v5,bot_camper
2026-07-27 00:07:53,0,18.1,0,1,6,2,3,3,1,1,2.28,4,0.81,5.2,2.6,0.0,3.9,0.5,2.1,2.9,pro_optimized_v1_origin,bot_rookie
2026-07-27 00:07:57,1,20.5,1,0,9,3,4,2,3,3,0.76,5,0.80,8.3,0.0,0.0,2.6,1.3,3.4,3.9,pro_optimized_v2,bot_rusher
2026-07-27 00:07:59,0,10.3,0,3,3,0,6,3,0,0,0.00,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,base,bot_standard
2026-07-27 00:08:02,0,16.1,0,3,2,0,6,3,0,0,0.00,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,base,bot_camper
2026-07-27 00:08:05,0,12.6,0,3,7,0,4,3,2,2,2.01,3,0.65,3.9,0.0,0.3,1.9,1.0,2.6,2.9,pro_optimized_v2,bot_camper
2026-07-27 00:08:08,0,12.6,0,2,5,1,4,3,1,1,2.80,5,0.50,4.9,0.0,0.0,1.4,1.6,1.3,2.9,chaos,bot_camper
2026-07-27 00:08:10,1,13.6,3,0,10,3,8,0,2,1,0.64,3,0.48,4.2,0.0,0.0,2.1,2.6,2.6,1.1,pro_optimized_v3,bot_standard
2026-07-27 00:08:13,0,9.4,0,2,4,1,5,3,0,0,0.00,3,0.57,2.3,0.5,0.0,0.8,2.2,0.0,3.1,pro_optimized_v1_origin,bot_rusher
2026-07-27 00:08:17,0,28.5,0,2,12,1,8,3,5,4,1.05,5,1.24,10.4,0.0,0.0,5.7,2.6,6.5,2.9,pro_learned_v5,bot_standard
2026-07-27 00:08:22,0,33.1,0,1,12,2,11,3,1,1,2.38,6,1.73,9.4,1.6,1.8,8.8,5.6,1.3,3.6,chaos,bot_standard
2026-07-27 00:08:25,0,9.9,0,2,2,1,4,3,0,0,0.00,4,0.77,3.4,0.3,0.0,1.8,1.6,0.0,2.3,pro_optimized_v1_origin,bot_slippery
2026-07-27 00:08:28,1,20.9,1,0,10,3,6,2,3,2,1.06,5,0.85,6.8,0.5,0.0,3.2,2.3,3.9,3.1,pro_optimized_v3,bot_standard
2026-07-27 00:08:33,0,29.4,0,2,13,1,4,3,0,0,0.00,16,0.94,3.4,0.0,1.3,2.3,1.3,0.0,20.5,chaos,bot_standard
2026-07-27 00:08:35,0,9.0,0,1,7,2,3,3,1,1,0.46,2,0.63,1.3,1.8,0.0,0.0,0.9,1.3,3.1,pro_optimized_v1,bot_rusher
2026-07-27 00:08:39,1,21.8,1,0,9,3,6,2,1,0,0.00,5,0.65,12.5,0.0,0.0,2.6,2.1,1.3,2.4,pro_learned_v5,bot_rookie
2026-07-27 00:08:42,1,16.9,2,0,11,3,6,1,1,1,0.68,8,0.63,1.0,1.0,0.5,3.9,3.4,0.8,5.2,pro,bot_standard
2026-07-27 00:08:45,0,10.1,0,2,1,1,3,3,0,0,0.00,5,0.67,3.6,0.0,0.0,2.3,1.1,0.0,2.6,pro_optimized_v1_origin,bot_camper
2026-07-27 00:08:48,0,15.4,0,2,6,1,10,3,0,0,0.00,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,base,bot_standard
2026-07-27 00:08:52,0,21.8,0,2,8,1,7,3,1,0,0.00,9,0.83,3.1,0.3,0.0,4.4,2.9,1.3,9.4,pro_optimized_v1_origin,bot_standard
2026-07-27 00:08:54,0,12.5,0,2,1,1,7,3,0,0,0.00,6,0.46,3.1,0.3,0.0,2.1,3.5,0.0,3.4,pro_learned_v4,bot_standard
2026-07-27 00:08:58,0,19.6,0,3,12,0,7,3,3,3,1.75,5,0.70,5.3,1.0,0.0,4.2,2.1,3.9,3.1,pro_learned_v5,bot_camper
2026-07-27 00:09:00,1,13.0,3,0,5,3,3,0,2,3,0.54,0,0.00,5.5,2.1,0.0,0.3,1.4,2.9,0.0,chaos,bot_camper
2026-07-27 00:09:03,0,9.7,0,2,3,1,3,3,1,0,0.00,3,0.56,3.9,0.0,0.0,0.5,0.6,1.3,3.1,pro_optimized_v3,bot_camper
2026-07-27 00:09:06,0,18.4,0,2,8,1,4,3,0,0,0.00,3,2.99,2.3,1.3,1.3,3.9,2.1,0.0,7.0,pro,bot_slippery
2026-07-27 00:09:12,1,37.9,1,0,14,3,10,2,2,2,0.44,10,1.67,6.5,0.0,1.0,8.6,6.0,2.6,12.2,pro,bot_standard
2026-07-27 00:09:14,1,11.3,3,0,10,3,6,0,2,0,0.00,1,0.40,4.4,0.0,0.0,1.3,2.0,2.6,0.0,pro_optimized_v3,bot_slippery
2026-07-27 00:09:17,0,11.0,0,3,5,0,4,3,0,0,0.00,4,0.54,5.8,0.0,0.0,0.8,1.3,0.0,3.1,pro_optimized_v3,bot_slippery
2026-07-27 00:09:19,0,9.8,0,1,5,2,3,3,1,0,0.00,3,0.93,3.6,0.0,0.3,0.8,0.6,1.3,2.6,pro_optimized_v2,bot_rusher
2026-07-27 00:09:22,0,16.1,0,1,6,2,3,3,1,1,2.30,5,0.69,6.0,0.0,0.0,3.9,0.8,1.3,3.1,pro_optimized_v3,bot_standard
2026-07-27 00:09:26,0,20.0,0,1,9,2,3,3,0,0,0.00,8,1.01,7.8,0.0,0.0,1.8,0.5,0.0,8.8,pro,bot_rusher
2026-07-27 00:09:28,1,12.2,2,0,10,3,4,1,2,1,1.06,4,0.53,2.1,0.3,0.0,2.1,1.6,2.6,2.6,pro_optimized_v1,bot_rusher
2026-07-27 00:09:32,0,19.3,0,1,6,2,4,3,2,2,0.61,2,1.16,8.8,0.5,0.3,2.6,0.9,2.6,2.6,pro_optimized_v1,bot_rusher
2026-07-27 00:09:38,0,41.5,0,2,9,1,5,3,4,4,3.42,5,1.17,23.4,0.0,0.8,7.5,1.2,5.2,2.9,chaos,bot_camper
2026-07-27 00:09:41,0,15.0,0,2,5,1,7,3,0,0,0.00,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,base,bot_standard
2026-07-27 00:09:43,1,10.4,2,0,6,3,6,1,0,0,0.00,4,0.41,1.8,2.1,0.0,1.3,3.1,0.0,1.0,pro_learned_v4,bot_rusher
2026-07-27 00:09:47,1,20.7,1,0,11,3,4,2,3,3,0.99,5,0.86,3.9,0.0,0.0,3.9,2.1,6.0,3.9,chaos,bot_slippery
2026-07-27 00:09:51,0,18.4,0,3,7,0,7,3,1,0,0.00,6,1.10,7.0,0.0,0.0,3.8,2.6,1.3,3.6,pro_learned_v5,bot_camper
2026-07-27 00:09:53,0,9.6,0,2,6,1,3,3,1,0,0.00,4,0.65,3.1,0.0,0.5,0.3,0.7,1.3,3.1,pro_optimized_v2,bot_rusher
2026-07-27 00:09:56,0,20.4,0,3,11,0,10,3,1,1,0.56,7,0.50,9.7,0.0,0.0,2.9,3.4,1.3,3.1,pro_optimized_v2,bot_rusher
2026-07-27 00:09:59,0,11.3,0,3,5,0,6,3,0,0,0.00,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,base,bot_rookie
2026-07-27 00:10:02,0,13.2,0,2,2,1,6,3,0,0,0.00,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,base,bot_camper
2026-07-27 00:10:05,1,15.1,1,0,8,3,4,2,1,1,1.62,4,0.68,3.4,0.3,0.0,2.9,1.8,2.9,3.0,pro_optimized_v1,bot_slippery
2026-07-27 00:10:08,0,14.6,0,2,7,1,6,3,1,1,1.48,5,0.94,2.9,0.0,0.0,3.6,2.9,1.3,3.4,pro_learned_v4,bot_slippery
2026-07-27 00:10:10,0,14.0,0,1,6,2,5,3,0,0,0.00,6,1.06,1.8,1.6,0.0,3.9,2.1,0.0,3.6,pro_learned_v4,bot_standard
2026-07-27 00:10:13,1,11.0,2,0,8,3,5,1,0,0,0.00,2,0.80,1.0,2.3,0.3,2.1,3.4,0.0,0.9,pro_optimized_v1,bot_rookie
2026-07-27 00:10:16,0,15.8,0,3,4,0,3,3,2,2,0.91,2,1.18,8.3,0.0,0.0,1.0,0.8,2.6,3.1,pro_learned_v5,bot_camper
2026-07-27 00:10:18,0,11.2,0,2,3,1,5,3,1,0,0.00,3,1.07,1.3,0.0,0.0,2.9,1.9,1.3,3.4,pro_learned_v4,bot_camper
2026-07-27 00:10:22,0,23.6,0,1,17,2,12,3,0,0,0.00,8,0.90,3.1,1.0,0.8,3.9,7.3,0.0,6.5,pro_learned_v4,bot_slippery
2026-07-27 00:10:25,0,12.7,0,2,9,1,4,3,2,1,1.20,3,1.47,1.6,1.6,1.0,0.5,1.8,2.6,3.1,pro_optimized_v1,bot_rookie
2026-07-27 00:10:29,0,23.8,0,1,11,2,7,3,0,0,0.00,8,1.57,2.3,0.0,1.0,3.4,4.1,0.0,12.0,pro,bot_rusher
2026-07-27 00:10:32,0,15.4,0,1,10,2,7,3,0,0,0.00,5,0.94,2.6,0.3,0.0,4.2,3.8,0.0,3.6,pro_learned_v4,bot_standard
2026-07-27 00:10:35,0,18.2,0,2,3,1,5,3,0,0,0.00,5,0.57,9.4,0.0,0.0,3.1,2.1,0.0,3.1,pro_learned_v4,bot_camper
2026-07-27 00:10:39,0,20.4,0,2,7,1,4,3,1,1,0.58,5,1.53,5.7,0.0,0.0,4.2,1.5,1.3,7.3,pro,bot_standard
2026-07-27 00:10:43,0,24.1,0,2,12,1,11,3,0,0,0.00,6,1.52,3.9,0.0,0.3,4.2,5.7,0.0,9.6,pro_learned_v4,bot_rookie
2026-07-27 00:10:48,0,28.6,0,3,3,0,9,3,1,2,1.42,2,0.44,20.5,0.0,0.0,1.3,2.3,1.3,3.1,pro_optimized_v3,bot_camper
2026-07-27 00:10:51,0,15.1,0,2,7,1,6,3,2,1,2.34,2,1.39,4.2,0.3,0.0,1.3,2.4,3.1,3.4,chaos,bot_rusher
